ts,epic,buyers_pct,sellers_pct
2026-03-04 19:07:33.085625+03,ETHUSD,85.74,14.26
2026-03-04 19:11:11.38473+03,ETHUSD,85.74,14.26
2026-03-04 19:12:13.171695+03,ETHUSD,86.1,13.9
2026-03-04 19:15:18.068784+03,ETHUSD,86.1,13.9
2026-03-04 19:16:19.737805+03,ETHUSD,86.1,13.9
2026-03-04 20:39:55.849226+03,ETHUSD,83.94,16.06
2026-03-04 21:09:37.954259+03,ETHUSD,83.86,16.14
2026-03-04 21:10:09.245223+03,ETHUSD,83.86,16.14
2026-03-04 21:47:25.811641+03,ETHUSD,83.15,16.85
2026-03-04 22:53:42.030506+03,ETHUSD,84.24,15.76
2026-03-04 22:54:44.157365+03,ETHUSD,84.24,15.76
2026-03-04 23:08:35.844809+03,ETHUSD,84.13,15.87
2026-03-04 23:35:51.129415+03,ETHUSD,83.82,16.18
2026-03-05 00:33:09.398183+03,ETHUSD,82.91,17.09
2026-03-05 00:33:40.288194+03,ETHUSD,83.3,16.7
2026-03-05 01:08:59.441433+03,ETHUSD,83.46,16.54
2026-03-05 01:41:15.467084+03,ETHUSD,83.03,16.97
2026-03-05 01:43:12.419622+03,ETHUSD,82.86,17.14
2026-03-05 07:45:09.74663+03,ETHUSD,83.61,16.39
2026-03-05 07:46:11.472081+03,ETHUSD,83.61,16.39
2026-03-05 07:47:43.69607+03,ETHUSD,83.61,16.39
2026-03-05 10:12:11.550451+03,ETHUSD,84.3,15.7
2026-03-05 10:12:47.234452+03,ETHUSD,84.3,15.7
2026-03-05 10:13:18.790722+03,ETHUSD,84.3,15.7
2026-03-05 10:15:22.437715+03,ETHUSD,84.31,15.69
2026-03-05 10:21:09.085138+03,ETHUSD,84.33,15.67
2026-03-05 10:22:11.549342+03,ETHUSD,84.33,15.67
2026-03-05 10:22:43.497892+03,ETHUSD,84.33,15.67
2026-03-05 10:24:16.395604+03,ETHUSD,84.33,15.67
2026-03-05 10:25:18.018931+03,ETHUSD,84.33,15.67
2026-03-05 13:16:47.364592+03,ETHUSD,84.62,15.38
2026-03-05 13:21:53.01435+03,ETHUSD,84.62,15.38
2026-03-05 13:22:54.732238+03,ETHUSD,84.67,15.33
2026-03-05 13:24:26.819202+03,ETHUSD,84.67,15.33
2026-03-05 13:26:30.074222+03,ETHUSD,84.67,15.33
2026-03-05 13:29:10.058921+03,ETHUSD,84.72,15.28
2026-03-05 13:31:45.092063+03,ETHUSD,84.72,15.28
2026-03-05 13:32:14.787923+03,ETHUSD,85.15,14.85
2026-03-05 13:33:17.048062+03,ETHUSD,85.15,14.85
2026-03-05 13:34:21.331302+03,ETHUSD,85.15,14.85
2026-03-05 13:38:29.133255+03,ETHUSD,85.19,14.81
2026-03-05 16:07:40.707965+03,ETHUSD,85.22,14.78
2026-03-05 16:08:42.25978+03,ETHUSD,85.22,14.78
2026-03-05 16:09:13.794059+03,ETHUSD,85.22,14.78
2026-03-05 16:09:44.568438+03,ETHUSD,85.22,14.78
2026-03-05 16:17:45.869902+03,ETHUSD,85.22,14.78
2026-03-05 16:37:06.019205+03,ETHUSD,84.91,15.09
2026-03-05 18:55:30.513161+03,ETHUSD,85.46,14.54
2026-03-05 18:59:19.628336+03,ETHUSD,85.53,14.47
2026-03-05 18:59:50.592477+03,ETHUSD,85.53,14.47
2026-03-05 19:01:52.171301+03,ETHUSD,85.53,14.47
2026-03-05 19:05:59.547977+03,ETHUSD,85.53,14.47
2026-03-05 19:06:30.62093+03,ETHUSD,85.53,14.47
2026-03-05 19:42:02.954108+03,ETHUSD,86.18,13.82
2026-03-05 19:43:05.165335+03,ETHUSD,86.18,13.82
2026-03-05 19:45:08.713149+03,ETHUSD,86.18,13.82
2026-03-05 19:45:39.195673+03,ETHUSD,86.18,13.82
2026-03-05 19:47:12.031295+03,ETHUSD,86.19,13.81
2026-03-05 19:49:15.92602+03,ETHUSD,86.19,13.81
2026-03-05 19:51:50.855669+03,ETHUSD,86.19,13.81
2026-03-05 19:56:27.479563+03,ETHUSD,86.27,13.73
2026-03-05 19:59:01.162685+03,ETHUSD,86.27,13.73
2026-03-05 20:13:15.819737+03,ETHUSD,86.35,13.65
2026-03-05 20:28:48.364205+03,ETHUSD,86.14,13.86
2026-03-05 20:29:49.861758+03,ETHUSD,86.14,13.86
2026-03-05 23:37:05.773273+03,ETHUSD,86.5,13.5
2026-03-05 23:39:11.763385+03,ETHUSD,86.5,13.5
2026-03-06 00:55:57.130205+03,ETHUSD,86.59,13.41
2026-03-06 00:57:01.829107+03,ETHUSD,86.59,13.41
2026-03-06 01:00:07.773921+03,ETHUSD,86.59,13.41
2026-03-06 01:00:38.560993+03,ETHUSD,86.59,13.41
2026-03-06 01:06:57.030906+03,ETHUSD,86.59,13.41
2026-03-06 01:08:29.443087+03,ETHUSD,86.59,13.41
2026-03-06 01:10:02.196217+03,ETHUSD,86.59,13.41
2026-03-06 01:10:33.261068+03,ETHUSD,86.59,13.41
2026-03-06 01:14:43.553963+03,ETHUSD,86.59,13.41
2026-03-06 01:18:16.808628+03,ETHUSD,86.4,13.6
2026-03-06 01:22:24.049726+03,ETHUSD,86.4,13.6
2026-03-06 01:23:26.482172+03,ETHUSD,86.45,13.55
2026-03-06 01:25:01.410756+03,ETHUSD,86.45,13.55
2026-03-06 01:26:03.825329+03,ETHUSD,86.45,13.55
2026-03-06 01:26:34.187408+03,ETHUSD,86.45,13.55
2026-03-06 02:05:08.337416+03,ETHUSD,86.29,13.71
2026-03-06 02:05:40.215536+03,ETHUSD,86.29,13.71
2026-03-06 02:07:43.04463+03,ETHUSD,86.29,13.71
2026-03-06 02:09:44.470765+03,ETHUSD,86.25,13.75
2026-03-06 02:11:49.628211+03,ETHUSD,86.25,13.75
2026-03-06 02:55:12.933199+03,ETHUSD,86.22,13.78
2026-03-06 02:57:16.416915+03,ETHUSD,86.22,13.78
2026-03-06 02:58:47.798931+03,ETHUSD,86.22,13.78
2026-03-06 03:03:01.028911+03,ETHUSD,86.17,13.83
2026-03-06 03:13:21.475206+03,ETHUSD,86.29,13.71
2026-03-06 03:14:53.575995+03,ETHUSD,86.29,13.71
2026-03-06 03:15:55.43909+03,ETHUSD,86.29,13.71
2026-03-06 03:16:27.125803+03,ETHUSD,86.29,13.71
2026-03-06 03:17:28.460341+03,ETHUSD,86.23,13.77
2026-03-06 03:17:59.234889+03,ETHUSD,86.23,13.77
2026-03-06 03:18:30.209465+03,ETHUSD,86.23,13.77
2026-03-06 03:19:00.414278+03,ETHUSD,86.23,13.77
2026-03-06 03:20:01.859152+03,ETHUSD,86.23,13.77
2026-03-06 03:20:32.764449+03,ETHUSD,86.23,13.77
2026-03-06 03:21:36.557703+03,ETHUSD,86.23,13.77
2026-03-06 03:22:38.002108+03,ETHUSD,86.23,13.77
2026-03-06 03:23:08.141776+03,ETHUSD,86.37,13.63
2026-03-06 03:24:08.651914+03,ETHUSD,86.37,13.63
2026-03-06 03:25:10.54536+03,ETHUSD,86.37,13.63
2026-03-06 03:25:40.95629+03,ETHUSD,86.37,13.63
2026-03-06 03:26:43.224286+03,ETHUSD,86.37,13.63
2026-03-06 03:27:19.5605+03,ETHUSD,86.37,13.63
2026-03-06 03:28:15.824978+03,ETHUSD,86.37,13.63
2026-03-06 03:28:46.81508+03,ETHUSD,86.37,13.63
2026-03-06 03:30:19.485702+03,ETHUSD,86.32,13.68
2026-03-06 03:30:50.443841+03,ETHUSD,86.32,13.68
2026-03-06 03:31:51.48313+03,ETHUSD,86.32,13.68
2026-03-06 03:32:22.264254+03,ETHUSD,86.32,13.68
2026-03-06 03:33:23.284545+03,ETHUSD,86.32,13.68
2026-03-06 03:33:54.63024+03,ETHUSD,86.32,13.68
2026-03-06 03:34:57.657375+03,ETHUSD,86.32,13.68
2026-03-06 03:35:27.54518+03,ETHUSD,86.32,13.68
2026-03-06 03:35:57.836265+03,ETHUSD,86.32,13.68
2026-03-06 03:36:28.885098+03,ETHUSD,86.32,13.68
2026-03-06 03:36:59.572987+03,ETHUSD,86.27,13.73
2026-03-06 03:37:30.941752+03,ETHUSD,86.27,13.73
2026-03-06 03:38:00.695047+03,ETHUSD,86.27,13.73
2026-03-06 03:38:31.313287+03,ETHUSD,86.27,13.73
2026-03-03 22:56:01.42711+03,ETHUSD,88.59,11.41
2026-03-03 22:56:32.448552+03,ETHUSD,88.59,11.41
2026-03-03 22:57:34.33385+03,ETHUSD,88.59,11.41
2026-03-03 22:59:06.697268+03,ETHUSD,88.59,11.41
2026-03-03 23:03:12.933724+03,ETHUSD,88.58,11.42
2026-03-03 23:03:43.522679+03,ETHUSD,88.58,11.42
2026-03-03 23:04:13.854365+03,ETHUSD,88.58,11.42
2026-03-03 23:04:44.126666+03,ETHUSD,88.58,11.42
2026-03-03 23:05:15.344962+03,ETHUSD,88.58,11.42
2026-03-03 23:06:06.567021+03,ETHUSD,88.58,11.42
2026-03-03 23:07:03.772731+03,ETHUSD,88.58,11.42
2026-03-03 23:07:34.099658+03,ETHUSD,88.58,11.42
2026-03-03 23:08:05.005612+03,ETHUSD,88.58,11.42
2026-03-03 23:08:35.211308+03,ETHUSD,88.58,11.42
2026-03-03 23:09:05.800998+03,ETHUSD,88.58,11.42
2026-03-03 23:09:35.814653+03,ETHUSD,88.58,11.42
2026-03-03 23:10:06.416619+03,ETHUSD,88.58,11.42
2026-03-03 23:10:36.479073+03,ETHUSD,88.58,11.42
2026-03-03 23:11:07.048553+03,ETHUSD,88.58,11.42
2026-03-03 23:11:38.16747+03,ETHUSD,88.58,11.42
2026-03-03 23:12:09.31391+03,ETHUSD,88.58,11.42
2026-03-03 23:12:40.376618+03,ETHUSD,88.58,11.42
2026-03-03 23:13:10.56569+03,ETHUSD,88.58,11.42
2026-03-03 23:13:41.395726+03,ETHUSD,88.58,11.42
2026-03-03 23:14:11.432204+03,ETHUSD,88.58,11.42
2026-03-03 23:14:42.569542+03,ETHUSD,88.58,11.42
2026-03-03 23:15:12.878108+03,ETHUSD,88.64,11.36
2026-03-03 23:15:43.57116+03,ETHUSD,88.64,11.36
2026-03-03 23:16:14.464182+03,ETHUSD,88.64,11.36
2026-03-03 23:16:45.012479+03,ETHUSD,88.64,11.36
2026-03-03 23:17:18.112502+03,ETHUSD,88.64,11.36
2026-03-03 23:17:48.160728+03,ETHUSD,88.64,11.36
2026-03-03 23:18:18.721544+03,ETHUSD,88.64,11.36
2026-03-03 23:18:49.8686+03,ETHUSD,88.64,11.36
2026-03-03 23:19:20.558307+03,ETHUSD,88.64,11.36
2026-03-03 23:19:51.131503+03,ETHUSD,88.64,11.36
2026-03-03 23:20:21.537483+03,ETHUSD,88.64,11.36
2026-03-03 23:20:51.8485+03,ETHUSD,88.64,11.36
2026-03-03 23:21:23.026949+03,ETHUSD,88.64,11.36
2026-03-03 23:21:53.271977+03,ETHUSD,88.64,11.36
2026-03-03 23:22:23.313558+03,ETHUSD,88.64,11.36
2026-03-03 23:22:53.433294+03,ETHUSD,88.64,11.36
2026-03-03 23:23:24.02205+03,ETHUSD,88.64,11.36
2026-03-03 23:23:54.357329+03,ETHUSD,88.51,11.49
2026-03-03 23:24:25.652405+03,ETHUSD,88.51,11.49
2026-03-03 23:24:56.213968+03,ETHUSD,88.51,11.49
2026-03-03 23:25:27.432246+03,ETHUSD,88.51,11.49
2026-03-03 23:25:58.029856+03,ETHUSD,88.51,11.49
2026-03-03 23:26:29.171323+03,ETHUSD,88.51,11.49
2026-03-03 23:27:00.440343+03,ETHUSD,88.51,11.49
2026-03-03 23:27:31.075504+03,ETHUSD,88.51,11.49
2026-03-03 23:28:02.007374+03,ETHUSD,88.51,11.49
2026-03-03 23:28:33.108531+03,ETHUSD,88.51,11.49
2026-03-03 23:29:03.41506+03,ETHUSD,88.51,11.49
2026-03-03 23:29:34.057392+03,ETHUSD,88.51,11.49
2026-03-03 23:30:05.266732+03,ETHUSD,88.51,11.49
2026-03-03 23:30:35.549854+03,ETHUSD,88.51,11.49
2026-03-03 23:31:06.244631+03,ETHUSD,88.51,11.49
2026-03-03 23:31:36.560445+03,ETHUSD,88.51,11.49
2026-03-03 23:32:07.282075+03,ETHUSD,88.51,11.49
2026-03-03 23:32:37.864348+03,ETHUSD,88.51,11.49
2026-03-03 23:33:08.34342+03,ETHUSD,88.51,11.49
2026-03-03 23:33:39.236965+03,ETHUSD,88.51,11.49
2026-03-03 23:34:09.650299+03,ETHUSD,88.51,11.49
2026-03-03 23:34:41.190134+03,ETHUSD,88.51,11.49
2026-03-03 23:35:11.727614+03,ETHUSD,88.51,11.49
2026-03-03 23:35:41.907825+03,ETHUSD,88.51,11.49
2026-03-03 23:36:13.279579+03,ETHUSD,88.51,11.49
2026-03-03 23:36:43.401863+03,ETHUSD,88.51,11.49
2026-03-03 23:37:13.560752+03,ETHUSD,88.51,11.49
2026-03-03 23:37:44.698013+03,ETHUSD,88.51,11.49
2026-03-03 23:38:08.554849+03,ETHUSD,88.51,11.49
2026-03-03 23:39:04.799806+03,ETHUSD,88.48,11.52
2026-03-03 23:39:35.645208+03,ETHUSD,88.48,11.52
2026-03-03 23:40:06.625708+03,ETHUSD,88.48,11.52
2026-03-03 23:40:37.696103+03,ETHUSD,88.48,11.52
2026-03-03 23:41:08.079262+03,ETHUSD,88.48,11.52
2026-03-03 23:41:39.164767+03,ETHUSD,88.48,11.52
2026-03-03 23:42:09.261708+03,ETHUSD,88.48,11.52
2026-03-03 23:42:40.208625+03,ETHUSD,88.48,11.52
2026-03-03 23:43:10.18183+03,ETHUSD,88.48,11.52
2026-03-03 23:43:40.797542+03,ETHUSD,88.48,11.52
2026-03-03 23:44:10.948333+03,ETHUSD,88.48,11.52
2026-03-03 23:44:41.386534+03,ETHUSD,88.48,11.52
2026-03-03 23:45:11.726621+03,ETHUSD,88.48,11.52
2026-03-03 23:45:42.90374+03,ETHUSD,88.41,11.59
2026-03-03 23:46:13.529896+03,ETHUSD,88.41,11.59
2026-03-03 23:46:43.568359+03,ETHUSD,88.41,11.59
2026-03-03 23:47:15.375357+03,ETHUSD,88.41,11.59
2026-03-03 23:47:45.25847+03,ETHUSD,88.41,11.59
2026-03-03 23:48:17.926704+03,ETHUSD,88.41,11.59
2026-03-03 23:48:48.763873+03,ETHUSD,88.41,11.59
2026-03-03 23:49:19.593266+03,ETHUSD,88.41,11.59
2026-03-03 23:49:50.712174+03,ETHUSD,88.41,11.59
2026-03-03 23:50:21.04459+03,ETHUSD,88.41,11.59
2026-03-03 23:50:51.799968+03,ETHUSD,88.41,11.59
2026-03-03 23:51:22.282158+03,ETHUSD,88.41,11.59
2026-03-03 23:51:53.134727+03,ETHUSD,88.41,11.59
2026-03-03 23:52:23.568994+03,ETHUSD,88.41,11.59
2026-03-03 23:52:54.618424+03,ETHUSD,88.41,11.59
2026-03-03 23:53:25.371633+03,ETHUSD,88.41,11.59
2026-03-03 23:53:55.90317+03,ETHUSD,88.41,11.59
2026-03-03 23:54:26.270373+03,ETHUSD,88.42,11.58
2026-03-03 23:54:56.745185+03,ETHUSD,88.42,11.58
2026-03-03 23:55:27.092088+03,ETHUSD,88.42,11.58
2026-03-03 23:55:57.287549+03,ETHUSD,88.42,11.58
2026-03-03 23:56:28.30138+03,ETHUSD,88.42,11.58
2026-03-03 23:56:59.473472+03,ETHUSD,88.42,11.58
2026-03-03 23:57:29.963289+03,ETHUSD,88.42,11.58
2026-03-03 23:58:00.236213+03,ETHUSD,88.42,11.58
2026-03-03 23:58:30.923437+03,ETHUSD,88.42,11.58
2026-03-03 23:59:02.024046+03,ETHUSD,88.42,11.58
2026-03-03 23:59:32.3571+03,ETHUSD,88.42,11.58
2026-03-04 00:00:03.068673+03,ETHUSD,88.42,11.58
2026-03-04 00:00:33.894136+03,ETHUSD,88.42,11.58
2026-03-04 00:01:04.33836+03,ETHUSD,88.42,11.58
2026-03-04 00:01:38.580163+03,ETHUSD,88.42,11.58
2026-03-04 00:02:08.943012+03,ETHUSD,88.42,11.58
2026-03-04 00:02:39.65363+03,ETHUSD,88.42,11.58
2026-03-04 00:03:10.461091+03,ETHUSD,88.42,11.58
2026-03-04 00:03:40.787781+03,ETHUSD,88.42,11.58
2026-03-04 00:04:11.917982+03,ETHUSD,88.41,11.59
2026-03-04 00:04:42.27286+03,ETHUSD,88.41,11.59
2026-03-04 00:05:12.988442+03,ETHUSD,88.41,11.59
2026-03-04 00:05:43.77808+03,ETHUSD,88.41,11.59
2026-03-04 00:06:15.087011+03,ETHUSD,88.41,11.59
2026-03-04 00:06:45.703386+03,ETHUSD,88.41,11.59
2026-03-04 00:07:15.897848+03,ETHUSD,88.41,11.59
2026-03-04 00:07:45.991188+03,ETHUSD,88.41,11.59
2026-03-04 00:08:16.561367+03,ETHUSD,88.41,11.59
2026-03-04 00:08:46.847159+03,ETHUSD,88.41,11.59
2026-03-04 00:09:17.567688+03,ETHUSD,88.41,11.59
2026-03-04 00:09:48.227902+03,ETHUSD,88.41,11.59
2026-03-04 00:10:18.441686+03,ETHUSD,88.41,11.59
2026-03-04 00:10:49.555987+03,ETHUSD,88.41,11.59
2026-03-04 00:11:19.730604+03,ETHUSD,88.37,11.63
2026-03-04 00:11:50.708203+03,ETHUSD,88.37,11.63
2026-03-04 00:12:20.648952+03,ETHUSD,88.37,11.63
2026-03-04 00:13:21.859536+03,ETHUSD,88.37,11.63
2026-03-04 18:30:15.412827+03,ETHUSD,85.88,14.12
2026-03-04 18:59:44.702839+03,ETHUSD,85.88,14.12
2026-03-04 19:05:00.957829+03,ETHUSD,85.74,14.26
2026-03-04 20:40:26.957509+03,ETHUSD,83.94,16.06
2026-03-04 20:42:35.382317+03,ETHUSD,84.16,15.84
2026-03-04 21:10:39.858044+03,ETHUSD,83.63,16.37
2026-03-04 21:12:43.709798+03,ETHUSD,83.63,16.37
2026-03-04 21:13:46.087846+03,ETHUSD,83.63,16.37
2026-03-04 21:48:49.151944+03,ETHUSD,83.15,16.85
2026-03-04 21:50:23.896182+03,ETHUSD,83.15,16.85
2026-03-04 22:55:15.009474+03,ETHUSD,84.24,15.76
2026-03-04 22:55:46.233029+03,ETHUSD,84.24,15.76
2026-03-04 22:56:47.236181+03,ETHUSD,84.24,15.76
2026-03-04 22:58:50.328662+03,ETHUSD,84.24,15.76
2026-03-04 23:31:38.518863+03,ETHUSD,83.82,16.18
2026-03-04 23:32:48.088159+03,ETHUSD,83.82,16.18
2026-03-04 23:33:49.535852+03,ETHUSD,83.82,16.18
2026-03-04 23:34:50.455877+03,ETHUSD,83.82,16.18
2026-03-04 23:35:20.810684+03,ETHUSD,83.82,16.18
2026-03-04 23:46:50.004174+03,ETHUSD,83.71,16.29
2026-03-04 23:48:56.473234+03,ETHUSD,83.71,16.29
2026-03-04 23:50:58.486604+03,ETHUSD,83.71,16.29
2026-03-04 23:55:05.730143+03,ETHUSD,83.62,16.38
2026-03-04 23:55:36.51944+03,ETHUSD,83.62,16.38
2026-03-04 23:56:38.736581+03,ETHUSD,83.62,16.38
2026-03-05 00:00:19.372613+03,ETHUSD,83.46,16.54
2026-03-05 00:00:46.967267+03,ETHUSD,83.46,16.54
2026-03-05 00:02:50.220183+03,ETHUSD,83.46,16.54
2026-03-05 00:03:21.021222+03,ETHUSD,83.46,16.54
2026-03-05 00:04:52.184043+03,ETHUSD,83.46,16.54
2026-03-05 00:08:27.104105+03,ETHUSD,83.18,16.82
2026-03-05 00:08:57.508614+03,ETHUSD,83.18,16.82
2026-03-05 00:09:28.82344+03,ETHUSD,83.18,16.82
2026-03-05 00:09:59.548275+03,ETHUSD,83.18,16.82
2026-03-05 00:40:30.983521+03,ETHUSD,83.3,16.7
2026-03-05 00:43:16.201836+03,ETHUSD,83.3,16.7
2026-03-05 01:09:32.779328+03,ETHUSD,83.46,16.54
2026-03-05 01:42:41.093666+03,ETHUSD,83.03,16.97
2026-03-05 01:45:19.162647+03,ETHUSD,82.86,17.14
2026-03-05 01:46:19.751521+03,ETHUSD,82.86,17.14
2026-03-05 02:04:08.557756+03,ETHUSD,82.62,17.38
2026-03-05 07:49:15.134049+03,ETHUSD,83.59,16.41
2026-03-05 07:50:47.288832+03,ETHUSD,83.59,16.41
2026-03-05 07:51:50.703182+03,ETHUSD,83.59,16.41
2026-03-05 07:52:20.657586+03,ETHUSD,83.59,16.41
2026-03-05 07:52:51.577651+03,ETHUSD,83.59,16.41
2026-03-05 10:11:41.308715+03,ETHUSD,84.3,15.7
2026-03-05 10:19:04.611288+03,ETHUSD,84.31,15.69
2026-03-05 10:20:06.017074+03,ETHUSD,84.31,15.69
2026-03-05 10:20:36.057136+03,ETHUSD,84.31,15.69
2026-03-05 10:21:43.770294+03,ETHUSD,84.33,15.67
2026-03-05 10:23:44.940519+03,ETHUSD,84.33,15.67
2026-03-05 10:26:18.844031+03,ETHUSD,84.32,15.68
2026-03-05 10:26:49.366141+03,ETHUSD,84.32,15.68
2026-03-05 13:43:06.559527+03,ETHUSD,85.19,14.81
2026-03-05 13:44:10.593405+03,ETHUSD,85.48,14.52
2026-03-05 13:45:46.056853+03,ETHUSD,85.48,14.52
2026-03-05 13:46:17.125853+03,ETHUSD,85.48,14.52
2026-03-05 13:46:48.052845+03,ETHUSD,85.48,14.52
2026-03-05 13:49:54.634686+03,ETHUSD,85.46,14.54
2026-03-05 13:52:59.359151+03,ETHUSD,85.46,14.54
2026-03-05 14:05:25.98956+03,ETHUSD,85.48,14.52
2026-03-05 14:10:55.786758+03,ETHUSD,85.32,14.68
2026-03-05 14:17:05.426596+03,ETHUSD,85.26,14.74
2026-03-05 14:17:36.546133+03,ETHUSD,85.26,14.74
2026-03-05 14:21:14.094566+03,ETHUSD,85.26,14.74
2026-03-05 14:22:45.794324+03,ETHUSD,85.21,14.79
2026-03-05 16:11:03.575848+03,ETHUSD,85.13,14.87
2026-03-05 16:18:16.997196+03,ETHUSD,85.22,14.78
2026-03-05 16:38:56.813277+03,ETHUSD,84.91,15.09
2026-03-05 16:40:57.639605+03,ETHUSD,84.76,15.24
2026-03-05 16:43:30.373682+03,ETHUSD,84.76,15.24
2026-03-05 16:45:34.917979+03,ETHUSD,84.76,15.24
2026-03-05 16:49:42.708737+03,ETHUSD,84.92,15.08
2026-03-05 16:50:14.162107+03,ETHUSD,84.92,15.08
2026-03-05 16:52:49.34691+03,ETHUSD,84.92,15.08
2026-03-05 16:54:21.786986+03,ETHUSD,85.03,14.97
2026-03-05 16:55:24.175562+03,ETHUSD,85.03,14.97
2026-03-05 16:57:57.866178+03,ETHUSD,85.03,14.97
2026-03-05 16:58:29.154951+03,ETHUSD,85.03,14.97
2026-03-05 17:01:04.248524+03,ETHUSD,85.18,14.82
2026-03-05 17:02:11.578813+03,ETHUSD,85.18,14.82
2026-03-05 17:05:47.128963+03,ETHUSD,85.2,14.8
2026-03-05 17:06:19.029612+03,ETHUSD,85.2,14.8
2026-03-05 17:12:02.772611+03,ETHUSD,85.25,14.75
2026-03-05 17:14:05.581028+03,ETHUSD,85.25,14.75
2026-03-05 17:17:09.931497+03,ETHUSD,85.22,14.78
2026-03-05 17:17:40.324268+03,ETHUSD,85.22,14.78
2026-03-05 18:57:17.773604+03,ETHUSD,85.46,14.54
2026-03-05 18:57:47.722394+03,ETHUSD,85.46,14.54
2026-03-05 18:58:18.278503+03,ETHUSD,85.53,14.47
2026-03-05 19:00:21.111952+03,ETHUSD,85.53,14.47
2026-03-05 19:04:27.128265+03,ETHUSD,85.53,14.47
2026-03-05 19:08:02.683854+03,ETHUSD,85.75,14.25
2026-03-05 19:08:33.250225+03,ETHUSD,85.75,14.25
2026-03-05 19:42:34.326718+03,ETHUSD,86.18,13.82
2026-03-05 19:46:08.963744+03,ETHUSD,86.18,13.82
2026-03-05 19:49:47.278203+03,ETHUSD,86.19,13.81
2026-03-05 19:50:17.96115+03,ETHUSD,86.19,13.81
2026-03-05 19:52:53.624913+03,ETHUSD,86.19,13.81
2026-03-05 19:55:26.663979+03,ETHUSD,86.27,13.73
2026-03-05 19:57:28.117592+03,ETHUSD,86.27,13.73
2026-03-05 20:16:57.965971+03,ETHUSD,86.35,13.65
2026-03-05 20:45:27.824728+03,ETHUSD,86.08,13.92
2026-03-05 20:46:22.721899+03,ETHUSD,86.05,13.95
2026-03-05 20:47:54.527763+03,ETHUSD,86.05,13.95
2026-03-05 20:50:27.783786+03,ETHUSD,86.05,13.95
2026-03-05 20:54:43.793186+03,ETHUSD,86.03,13.97
2026-03-05 20:55:14.174904+03,ETHUSD,86.03,13.97
2026-03-05 20:57:56.099275+03,ETHUSD,86.03,13.97
2026-03-05 21:03:29.510764+03,ETHUSD,86.06,13.94
2026-03-05 21:06:34.245149+03,ETHUSD,86.02,13.98
2026-03-05 21:08:37.697191+03,ETHUSD,86.02,13.98
2026-03-05 21:14:17.226609+03,ETHUSD,86.1,13.9
2026-03-05 23:40:48.12419+03,ETHUSD,86.5,13.5
2026-03-05 23:41:52.717389+03,ETHUSD,86.5,13.5
2026-03-06 00:58:34.162012+03,ETHUSD,86.59,13.41
2026-03-06 00:59:35.328438+03,ETHUSD,86.59,13.41
2026-03-06 01:04:53.045969+03,ETHUSD,86.59,13.41
2026-03-06 01:07:59.537952+03,ETHUSD,86.59,13.41
2026-03-06 02:10:15.838698+03,ETHUSD,86.25,13.75
2026-03-06 02:55:44.198723+03,ETHUSD,86.22,13.78
2026-03-06 02:57:46.460585+03,ETHUSD,86.22,13.78
2026-03-06 02:58:16.626431+03,ETHUSD,86.22,13.78
2026-03-06 03:00:53.490842+03,ETHUSD,86.17,13.83
2026-03-06 03:03:34.308312+03,ETHUSD,86.17,13.83
2026-03-06 03:05:05.782108+03,ETHUSD,86.17,13.83
2026-03-06 03:07:09.392202+03,ETHUSD,86.18,13.82
2026-03-06 03:14:22.708911+03,ETHUSD,86.29,13.71
2026-03-06 03:21:03.807505+03,ETHUSD,86.23,13.77
2026-03-06 03:22:07.552222+03,ETHUSD,86.23,13.77
2026-03-06 03:23:38.181722+03,ETHUSD,86.37,13.63
2026-03-06 03:31:21.370314+03,ETHUSD,86.32,13.68
2026-03-04 00:12:51.591713+03,ETHUSD,88.37,11.63
2026-03-04 00:13:53.251718+03,ETHUSD,88.37,11.63
2026-03-04 00:14:44.553053+03,ETHUSD,88.37,11.63
2026-03-04 00:15:15.133793+03,ETHUSD,88.37,11.63
2026-03-04 00:15:46.224054+03,ETHUSD,88.37,11.63
2026-03-04 00:16:16.719587+03,ETHUSD,88.37,11.63
2026-03-04 00:16:48.314347+03,ETHUSD,88.37,11.63
2026-03-04 00:17:18.271153+03,ETHUSD,88.37,11.63
2026-03-04 00:17:49.095311+03,ETHUSD,88.37,11.63
2026-03-04 00:18:19.088407+03,ETHUSD,88.36,11.64
2026-03-04 00:18:50.369781+03,ETHUSD,88.36,11.64
2026-03-04 00:19:21.41109+03,ETHUSD,88.36,11.64
2026-03-04 00:19:52.518437+03,ETHUSD,88.36,11.64
2026-03-04 00:20:23.576402+03,ETHUSD,88.36,11.64
2026-03-04 00:20:53.532832+03,ETHUSD,88.36,11.64
2026-03-04 00:21:24.774556+03,ETHUSD,88.36,11.64
2026-03-04 00:21:55.172681+03,ETHUSD,88.36,11.64
2026-03-04 00:22:25.309734+03,ETHUSD,88.36,11.64
2026-03-04 00:22:55.883352+03,ETHUSD,88.36,11.64
2026-03-04 00:23:26.787534+03,ETHUSD,88.36,11.64
2026-03-04 00:23:57.138799+03,ETHUSD,88.36,11.64
2026-03-04 00:24:36.093521+03,ETHUSD,88.36,11.64
2026-03-04 00:25:01.332036+03,ETHUSD,88.27,11.73
2026-03-04 00:25:32.487061+03,ETHUSD,88.27,11.73
2026-03-04 00:26:04.220614+03,ETHUSD,88.27,11.73
2026-03-04 00:26:35.125987+03,ETHUSD,88.27,11.73
