id,timeframe,computed_at,start_time,end_time,rows,latest_close,latest_score,buyers_plus_sellers_mean_abs_diff
12494,5m,2026-03-05 02:19:17.305667+03,2026-02-03 02:05:00+03,2026-03-05 02:15:00+03,8459,2132.675,-0.03934505696172613,1.8496454712658003e-15
12499,15m,2026-03-05 02:20:17.115918+03,2026-02-03 02:00:00+03,2026-03-05 02:15:00+03,2844,2132.355,-91.33555907465446,1.404096404701745e-15
12501,1m,2026-03-05 02:21:17.717645+03,2026-02-03 02:05:00+03,2026-03-05 02:19:00+03,42203,2130.865,0,0
12504,30m,2026-03-05 02:21:18.288078+03,2026-02-03 02:00:00+03,2026-03-05 02:00:00+03,1425,2130.865,6.042112048259469,1.3762090882090362e-15
12511,15m,2026-03-05 02:23:24.56686+03,2026-02-03 02:00:00+03,2026-03-05 02:15:00+03,2844,2125.875,-41.971932714750885,1.3990996203433758e-15
12518,5m,2026-03-05 02:25:20.852506+03,2026-02-03 02:05:00+03,2026-03-05 02:20:00+03,8460,2127.275,0.622451138757631,1.8494268370493387e-15
12524,30m,2026-03-05 02:26:21.35849+03,2026-02-03 02:00:00+03,2026-03-05 02:00:00+03,1425,2128.155,19.74794354263945,1.3762090882090362e-15
12534,5m,2026-03-05 02:29:22.995758+03,2026-02-03 02:05:00+03,2026-03-05 02:25:00+03,8461,2126.495,0.14345145217623412,1.8492082545133445e-15
12535,15m,2026-03-05 02:29:23.310106+03,2026-02-03 02:00:00+03,2026-03-05 02:15:00+03,2844,2126.495,4.681179603185349,1.3990996203433758e-15
12544,30m,2026-03-05 02:31:25.420089+03,2026-02-03 02:00:00+03,2026-03-05 02:00:00+03,1425,2125.745,27.039462647269183,1.3762090882090362e-15
12546,5m,2026-03-05 02:32:26.064252+03,2026-02-03 02:05:00+03,2026-03-05 02:30:00+03,8462,2123.915,1.8636739818220482,1.8506690966854892e-15
12551,15m,2026-03-05 02:33:26.828951+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,2845,2122.875,-0.564689057281889,1.398607845432886e-15
12553,1m,2026-03-05 02:34:27.152328+03,2026-02-03 02:05:00+03,2026-03-05 02:32:00+03,42216,2119.785,0,0
12560,30m,2026-03-05 02:35:28.530853+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,1426,2117.425,-18.963857333281616,1.375244004696968e-15
12561,1m,2026-03-05 02:36:29.268823+03,2026-02-03 02:05:00+03,2026-03-05 02:34:00+03,42218,2118.245,0,0
12565,1m,2026-03-05 02:37:28.381228+03,2026-02-03 02:05:00+03,2026-03-05 02:35:00+03,42219,2118.465,0,0
12576,30m,2026-03-05 02:39:31.017467+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,1426,2128.43,-6.553395983635349,1.375244004696968e-15
12579,15m,2026-03-05 02:40:31.777036+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,2845,2130.075,-0.01358600515513994,1.398607845432886e-15
12586,5m,2026-03-05 02:42:33.603163+03,2026-02-03 02:05:00+03,2026-03-05 02:40:00+03,8464,2129.605,0.43191024551769297,1.853589745461131e-15
12589,1m,2026-03-05 02:43:34.074905+03,2026-02-03 02:05:00+03,2026-03-05 02:42:00+03,42226,2129.115,0,0
12594,5m,2026-03-05 02:44:35.42438+03,2026-02-03 02:05:00+03,2026-03-05 02:40:00+03,8464,2129.115,0.03700774659402961,1.8519107692424163e-15
12598,5m,2026-03-05 02:45:35.380002+03,2026-02-03 02:05:00+03,2026-03-05 02:40:00+03,8464,2131.135,-0.4310023086497119,1.8519107692424163e-15
12602,5m,2026-03-05 02:46:36.264533+03,2026-02-03 02:05:00+03,2026-03-05 02:40:00+03,8464,2131.665,-0.8407778023210792,1.853589745461131e-15
12608,30m,2026-03-05 02:47:42.302654+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,1426,2130.505,1.5680841859947634,1.375244004696968e-15
12612,30m,2026-03-05 02:48:42.927866+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,1426,2132.585,2.4462974502076236,1.375244004696968e-15
12613,1m,2026-03-05 02:49:42.367856+03,2026-02-03 02:05:00+03,2026-03-05 02:47:00+03,42231,2133.025,0,0
12624,30m,2026-03-05 02:51:44.348485+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,1426,2127.875,5.378266156295375,1.375244004696968e-15
12636,30m,2026-03-05 02:54:45.453524+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,1426,2124.515,7.4660611777442245,1.3852095409628881e-15
12648,30m,2026-03-05 02:57:54.774126+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,1426,2124.825,9.177508830044705,1.3852095409628881e-15
12654,5m,2026-03-05 02:59:52.543075+03,2026-02-03 02:05:00+03,2026-03-05 02:55:00+03,8467,2124.915,0.021995828451473548,1.852932987549665e-15
12658,5m,2026-03-05 03:00:54.48752+03,2026-02-03 02:05:00+03,2026-03-05 02:55:00+03,8467,2128.175,-0.1212311095219156,1.852932987549665e-15
12671,15m,2026-03-05 03:03:54.838997+03,2026-02-03 02:00:00+03,2026-03-05 03:00:00+03,2847,2130.105,-0.06532425700814318,1.397625332018462e-15
12676,30m,2026-03-05 03:04:55.666615+03,2026-02-03 02:00:00+03,2026-03-05 03:00:00+03,1427,2129.635,0.1047901365754033,1.3742802737896821e-15
12684,30m,2026-03-05 03:06:57.605424+03,2026-02-03 02:00:00+03,2026-03-05 03:00:00+03,1427,2127.105,0.11685861556774481,1.384238826498303e-15
12685,1m,2026-03-05 03:07:58.464106+03,2026-02-03 02:05:00+03,2026-03-05 03:05:00+03,42249,2127.105,0,0
12692,30m,2026-03-05 03:08:59.666989+03,2026-02-03 02:00:00+03,2026-03-05 03:00:00+03,1427,2128.035,0.09545939739022002,1.3742802737896821e-15
12696,30m,2026-03-05 03:10:00.009288+03,2026-02-03 02:00:00+03,2026-03-05 03:00:00+03,1427,2128.705,0.07421075058701099,1.3742802737896821e-15
12700,30m,2026-03-05 03:11:01.234652+03,2026-02-03 02:00:00+03,2026-03-05 03:00:00+03,1427,2124.075,0.053606354658387825,1.3742802737896821e-15
12710,5m,2026-03-05 03:14:02.05105+03,2026-02-03 02:05:00+03,2026-03-05 03:10:00+03,8470,2124.375,0.16508248665597733,1.8539544817353264e-15
12714,5m,2026-03-05 03:15:03.147525+03,2026-02-03 02:05:00+03,2026-03-05 03:10:00+03,8470,2127.185,0.3730875670952729,1.8539544817353264e-15
12721,1m,2026-03-05 03:21:21.06243+03,2026-02-03 02:05:00+03,2026-03-05 03:20:00+03,42264,2132.545,0,0
12725,1m,2026-03-05 03:47:03.461731+03,2026-02-03 02:05:00+03,2026-03-05 03:46:00+03,42290,2134.185,0,0
12732,30m,2026-03-05 03:48:10.39717+03,2026-02-03 02:00:00+03,2026-03-05 03:30:00+03,1428,2134.185,0.0015325470445358702,1.3733178926455718e-15
12736,30m,2026-03-05 03:49:09.840685+03,2026-02-03 02:00:00+03,2026-03-05 03:30:00+03,1428,2133.3,0.0026104419944810112,1.383269471577786e-15
12738,5m,2026-03-05 03:50:05.924553+03,2026-02-03 02:05:00+03,2026-03-05 03:45:00+03,8477,2133.255,0.5446053541293121,1.8574527573957557e-15
12745,1m,2026-03-05 03:52:06.754291+03,2026-02-03 02:05:00+03,2026-03-05 03:50:00+03,42294,2133.455,0,0
12749,1m,2026-03-05 03:53:07.677844+03,2026-02-03 02:05:00+03,2026-03-05 03:51:00+03,42295,2131.535,0,0
12753,1m,2026-03-05 03:54:07.570488+03,2026-02-03 02:05:00+03,2026-03-05 03:52:00+03,42296,2129.495,0,0
12757,1m,2026-03-05 03:55:08.433595+03,2026-02-03 02:05:00+03,2026-03-05 03:53:00+03,42297,2129.005,0,0
12763,15m,2026-03-05 03:56:09.692732+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2129.135,0.05544436874023606,1.3961541474584425e-15
12767,15m,2026-03-05 03:57:09.842469+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2130.555,0.22365863632774652,1.3961541474584425e-15
12770,5m,2026-03-05 03:58:09.725618+03,2026-02-03 02:05:00+03,2026-03-05 03:55:00+03,8479,2131.615,0.028168693966837688,1.8570146272489467e-15
12774,5m,2026-03-05 03:59:10.431421+03,2026-02-03 02:05:00+03,2026-03-05 03:55:00+03,8479,2131.615,0.028168693966837688,1.8570146272489467e-15
12777,1m,2026-03-05 04:00:10.72256+03,2026-02-03 02:05:00+03,2026-03-05 03:58:00+03,42302,2130.495,0,0
12781,1m,2026-03-05 04:01:12.098779+03,2026-02-03 02:05:00+03,2026-03-05 03:59:00+03,42303,2129.625,0,0
12787,15m,2026-03-05 04:02:13.544455+03,2026-02-03 02:00:00+03,2026-03-05 04:00:00+03,2851,2128.575,-1.369967108513113,1.4006489564965847e-15
12790,5m,2026-03-05 04:03:13.830264+03,2026-02-03 02:05:00+03,2026-03-05 04:00:00+03,8480,2128.045,0.03203852571865079,1.8567956396749788e-15
12792,30m,2026-03-05 04:03:14.596436+03,2026-02-03 02:00:00+03,2026-03-05 04:00:00+03,1429,2128.045,-1.985998661322483,1.3723568584309843e-15
12794,5m,2026-03-05 04:04:14.156551+03,2026-02-03 02:05:00+03,2026-03-05 04:00:00+03,8480,2126.005,-0.20048842937996253,1.8567956396749788e-15
12802,5m,2026-03-05 04:07:04.694317+03,2026-02-03 02:05:00+03,2026-03-05 04:05:00+03,8481,2129.515,-1.483857943573458e-14,1.858252314486384e-15
12807,15m,2026-03-05 04:08:05.645789+03,2026-02-03 02:00:00+03,2026-03-05 04:00:00+03,2851,2129.515,-0.14618830891891887,1.4006489564965847e-15
12809,1m,2026-03-05 04:09:05.724627+03,2026-02-03 02:05:00+03,2026-03-05 04:07:00+03,42311,2134.495,0,0
12816,30m,2026-03-05 04:10:07.738985+03,2026-02-03 02:00:00+03,2026-03-05 04:00:00+03,1429,2134.975,-0.5546801270010989,1.3823014733471508e-15
12819,15m,2026-03-05 04:11:08.169883+03,2026-02-03 02:00:00+03,2026-03-05 04:00:00+03,2851,2138.385,0.12458915843312862,1.4006489564965847e-15
12822,5m,2026-03-05 04:12:08.496516+03,2026-02-03 02:05:00+03,2026-03-05 04:10:00+03,8482,2137.375,-0.10196077774846846,1.856357819434546e-15
12825,1m,2026-03-05 04:13:08.128331+03,2026-02-03 02:05:00+03,2026-03-05 04:11:00+03,42315,2134.425,0,0
12827,15m,2026-03-05 04:13:08.963918+03,2026-02-03 02:00:00+03,2026-03-05 04:00:00+03,2851,2134.425,0.28327276154550074,1.4006489564965847e-15
12830,5m,2026-03-05 04:14:08.903966+03,2026-02-03 02:05:00+03,2026-03-05 04:10:00+03,8482,2140.145,0.06371859596994833,1.856357819434546e-15
14517,1m,2026-03-05 16:06:14.119679+03,2026-02-03 16:06:00+03,2026-03-05 16:04:00+03,42187,2129.025,0,0
14518,5m,2026-03-05 16:06:14.311346+03,2026-02-03 16:05:00+03,2026-03-05 16:00:00+03,8456,2129.025,-135.56609665705295,1.8704684600307274e-15
14521,1m,2026-03-05 16:07:14.78817+03,2026-02-03 16:06:00+03,2026-03-05 16:05:00+03,42188,2125.735,0,0
14527,15m,2026-03-05 16:08:16.739665+03,2026-02-03 16:00:00+03,2026-03-05 16:00:00+03,2843,2128.295,7.112168087337164,1.4395800766718877e-15
14531,15m,2026-03-05 16:09:16.952528+03,2026-02-03 16:00:00+03,2026-03-05 16:00:00+03,2843,2127.925,-2.277725391409767,1.4345815347389993e-15
14534,5m,2026-03-05 16:10:18.779766+03,2026-02-03 16:05:00+03,2026-03-05 16:05:00+03,8457,2129.595,96.21698260588411,1.8719276519729258e-15
14536,30m,2026-03-05 16:10:19.356192+03,2026-02-03 16:00:00+03,2026-03-05 16:00:00+03,1425,2129.595,10.067832653125869,1.4460167955819582e-15
14636,30m,2026-03-05 16:38:59.972677+03,2026-02-03 16:30:00+03,2026-03-05 16:30:00+03,1425,2113.835,-8.189647131284246,1.4460167955819582e-15
15351,15m,2026-03-05 19:41:07.504044+03,2026-02-03 16:30:00+03,2026-03-05 19:30:00+03,2855,2084.315,1.5989408077547484,1.4584169637667906e-15
15354,5m,2026-03-05 19:42:07.733867+03,2026-02-03 16:35:00+03,2026-03-05 19:40:00+03,8494,2084.315,0.11331087964425332,1.8805039674931777e-15
12487,15m,2026-03-05 02:17:16.726349+03,2026-02-03 02:00:00+03,2026-03-05 02:15:00+03,2844,2134.685,-131.8825199194888,1.3990996203433758e-15
12491,15m,2026-03-05 02:18:16.652642+03,2026-02-03 02:00:00+03,2026-03-05 02:15:00+03,2844,2134.685,-131.8825199194888,1.3990996203433758e-15
12497,1m,2026-03-05 02:20:16.687613+03,2026-02-03 02:05:00+03,2026-03-05 02:18:00+03,42202,2132.355,0,0
12502,5m,2026-03-05 02:21:17.856275+03,2026-02-03 02:05:00+03,2026-03-05 02:15:00+03,8459,2130.865,0.4935639172041533,1.8496454712658003e-15
12506,5m,2026-03-05 02:22:19.82334+03,2026-02-03 02:05:00+03,2026-03-05 02:20:00+03,8460,2125.435,-0.3245997650285142,1.8494268370493387e-15
12513,1m,2026-03-05 02:24:19.87352+03,2026-02-03 02:05:00+03,2026-03-05 02:22:00+03,42206,2126.325,0,0
12516,30m,2026-03-05 02:24:20.499862+03,2026-02-03 02:00:00+03,2026-03-05 02:00:00+03,1425,2126.325,14.708879430748347,1.3861816178337393e-15
12523,15m,2026-03-05 02:26:21.200754+03,2026-02-03 02:00:00+03,2026-03-05 02:15:00+03,2844,2128.155,-12.82776533017789,1.3990996203433758e-15
12527,15m,2026-03-05 02:27:21.961501+03,2026-02-03 02:00:00+03,2026-03-05 02:15:00+03,2844,2128.455,-1.7288953700188294,1.3990996203433758e-15
12529,1m,2026-03-05 02:28:22.043888+03,2026-02-03 02:05:00+03,2026-03-05 02:27:00+03,42211,2128.295,0,0
12539,15m,2026-03-05 02:30:24.429965+03,2026-02-03 02:00:00+03,2026-03-05 02:15:00+03,2844,2125.745,9.051944441759385,1.3990996203433758e-15
12542,5m,2026-03-05 02:31:24.96632+03,2026-02-03 02:05:00+03,2026-03-05 02:25:00+03,8461,2125.745,0.2237442860305799,1.8508878260433293e-15
12550,5m,2026-03-05 02:33:26.500322+03,2026-02-03 02:05:00+03,2026-03-05 02:30:00+03,8462,2122.875,0.5886568490183968,1.8506690966854892e-15
12554,5m,2026-03-05 02:34:27.321921+03,2026-02-03 02:05:00+03,2026-03-05 02:30:00+03,8462,2119.785,-0.3204835542624873,1.8523484697314833e-15
12557,1m,2026-03-05 02:35:27.975113+03,2026-02-03 02:05:00+03,2026-03-05 02:33:00+03,42217,2117.425,0,0
12562,5m,2026-03-05 02:36:29.677895+03,2026-02-03 02:05:00+03,2026-03-05 02:30:00+03,8462,2118.245,-1.5492706174223425,1.8523484697314833e-15
12567,15m,2026-03-05 02:37:28.795311+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,2845,2118.465,-0.15061274402901492,1.4036028734522893e-15
12569,1m,2026-03-05 02:38:29.601596+03,2026-02-03 02:05:00+03,2026-03-05 02:37:00+03,42221,2128.175,0,0
12571,15m,2026-03-05 02:38:30.234431+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,2845,2128.175,-0.060696847377791976,1.398607845432886e-15
12573,1m,2026-03-05 02:39:30.362188+03,2026-02-03 02:05:00+03,2026-03-05 02:38:00+03,42222,2128.43,0,0
12578,5m,2026-03-05 02:40:31.513685+03,2026-02-03 02:05:00+03,2026-03-05 02:35:00+03,8463,2130.075,-0.3508260734200374,1.8521295936272965e-15
12583,15m,2026-03-05 02:41:32.850611+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,2845,2129.255,0.0006472894007645696,1.398607845432886e-15
12591,15m,2026-03-05 02:43:34.503058+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,2845,2129.115,0.0097769749469436,1.4036028734522893e-15
12593,1m,2026-03-05 02:44:35.24844+03,2026-02-03 02:05:00+03,2026-03-05 02:42:00+03,42226,2129.115,0,0
12600,30m,2026-03-05 02:45:35.919806+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,1426,2131.135,-0.4791988842998993,1.375244004696968e-15
12604,30m,2026-03-05 02:46:36.697353+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,1426,2131.665,0.45208506661570347,1.375244004696968e-15
12605,1m,2026-03-05 02:47:41.657738+03,2026-02-03 02:05:00+03,2026-03-05 02:45:00+03,42229,2130.505,0,0
12611,15m,2026-03-05 02:48:42.770015+03,2026-02-03 02:00:00+03,2026-03-05 02:45:00+03,2846,2132.585,-1.226001595838225,1.4031096890273236e-15
12615,15m,2026-03-05 02:49:42.773997+03,2026-02-03 02:00:00+03,2026-03-05 02:45:00+03,2846,2133.025,-1.2500651834178709,1.3981164161126356e-15
12618,5m,2026-03-05 02:50:43.230111+03,2026-02-03 02:05:00+03,2026-03-05 02:45:00+03,8465,2128.55,1.5412494766189277,1.8533707744339058e-15
12621,1m,2026-03-05 02:51:43.542246+03,2026-02-03 02:05:00+03,2026-03-05 02:50:00+03,42234,2127.875,0,0
12626,5m,2026-03-05 02:52:43.695328+03,2026-02-03 02:05:00+03,2026-03-05 02:50:00+03,8466,2125.415,-0.296675874944514,1.853151855136193e-15
12628,30m,2026-03-05 02:52:44.101082+03,2026-02-03 02:00:00+03,2026-03-05 02:30:00+03,1426,2125.415,6.174792140335773,1.375244004696968e-15
12629,1m,2026-03-05 02:53:44.780403+03,2026-02-03 02:05:00+03,2026-03-05 02:52:00+03,42236,2125.835,0,0
12635,15m,2026-03-05 02:54:45.240685+03,2026-02-03 02:00:00+03,2026-03-05 02:45:00+03,2846,2124.515,-0.3073328952478426,1.3981164161126356e-15
12638,5m,2026-03-05 02:55:50.817+03,2026-02-03 02:05:00+03,2026-03-05 02:50:00+03,8466,2126.195,0.4444898887609067,1.853151855136193e-15
12641,1m,2026-03-05 02:56:51.007985+03,2026-02-03 02:05:00+03,2026-03-05 02:55:00+03,42239,2124.635,0,0
12643,15m,2026-03-05 02:56:51.440199+03,2026-02-03 02:00:00+03,2026-03-05 02:45:00+03,2846,2124.635,-0.050392587855337734,1.4031096890273236e-15
12646,5m,2026-03-05 02:57:53.110653+03,2026-02-03 02:05:00+03,2026-03-05 02:55:00+03,8467,2124.825,0.12837750710734405,1.852932987549665e-15
12664,30m,2026-03-05 03:01:54.579757+03,2026-02-03 02:00:00+03,2026-03-05 03:00:00+03,1427,2126.995,-0.6783644936357939,1.3742802737896821e-15
12669,1m,2026-03-05 03:03:54.346389+03,2026-02-03 02:05:00+03,2026-03-05 03:02:00+03,42246,2130.105,0,0
12673,1m,2026-03-05 03:04:55.09608+03,2026-02-03 02:05:00+03,2026-03-05 03:03:00+03,42247,2129.635,0,0
12682,5m,2026-03-05 03:06:57.135903+03,2026-02-03 02:05:00+03,2026-03-05 03:05:00+03,8469,2127.105,0.07330268783888795,1.8541733924073933e-15
12690,5m,2026-03-05 03:08:59.15795+03,2026-02-03 02:05:00+03,2026-03-05 03:05:00+03,8469,2128.035,-0.02020749512680018,1.8541733924073933e-15
12694,5m,2026-03-05 03:09:59.609161+03,2026-02-03 02:05:00+03,2026-03-05 03:05:00+03,8469,2128.705,0.007303089463096968,1.8541733924073933e-15
12705,1m,2026-03-05 03:13:01.604116+03,2026-02-03 02:05:00+03,2026-03-05 03:11:00+03,42255,2123.305,0,0
12708,30m,2026-03-05 03:13:02.395542+03,2026-02-03 02:00:00+03,2026-03-05 03:00:00+03,1427,2123.305,0.023766871678190526,1.3742802737896821e-15
12709,1m,2026-03-05 03:14:01.892761+03,2026-02-03 02:05:00+03,2026-03-05 03:12:00+03,42256,2124.375,0,0
12711,15m,2026-03-05 03:14:02.384862+03,2026-02-03 02:00:00+03,2026-03-05 03:00:00+03,2847,2124.375,0.003964344215606373,1.402616851061385e-15
12718,5m,2026-03-05 03:16:03.240779+03,2026-02-03 02:05:00+03,2026-03-05 03:10:00+03,8470,2126.975,0.6476917329130054,1.8539544817353264e-15
12723,15m,2026-03-05 03:21:21.604213+03,2026-02-03 02:00:00+03,2026-03-05 03:15:00+03,2848,2132.545,-0.26438982472754213,1.397134592786714e-15
12724,30m,2026-03-05 03:21:21.83466+03,2026-02-03 02:00:00+03,2026-03-05 03:00:00+03,1427,2132.545,-0.004033678074945383,1.3742802737896821e-15
12726,5m,2026-03-05 03:47:03.64593+03,2026-02-03 02:05:00+03,2026-03-05 03:45:00+03,8477,2134.185,-1.6962516107899397e-15,1.8574527573957557e-15
12727,15m,2026-03-05 03:47:04.110121+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2134.185,-0.7947505608693075,1.3961541474584425e-15
12729,1m,2026-03-05 03:48:06.395184+03,2026-02-03 02:05:00+03,2026-03-05 03:46:00+03,42290,2134.185,0,0
12731,15m,2026-03-05 03:48:09.549268+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2134.185,-0.7947505608693075,1.3961541474584425e-15
12733,1m,2026-03-05 03:49:06.687744+03,2026-02-03 02:05:00+03,2026-03-05 03:47:00+03,42291,2133.3,0,0
12735,15m,2026-03-05 03:49:09.169276+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2133.3,-0.5872177289086569,1.4011404122707941e-15
12737,1m,2026-03-05 03:50:05.577389+03,2026-02-03 02:05:00+03,2026-03-05 03:48:00+03,42292,2133.255,0,0
12739,15m,2026-03-05 03:50:06.844084+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2133.255,-0.7523686925814398,1.3961541474584425e-15
12740,30m,2026-03-05 03:50:07.36752+03,2026-02-03 02:00:00+03,2026-03-05 03:30:00+03,1428,2133.255,0.015080545229629011,1.3733178926455718e-15
12742,5m,2026-03-05 03:51:06.351442+03,2026-02-03 02:05:00+03,2026-03-05 03:45:00+03,8477,2133.855,1.0500820764068854,1.8574527573957557e-15
12746,5m,2026-03-05 03:52:07.063663+03,2026-02-03 02:05:00+03,2026-03-05 03:50:00+03,8478,2133.455,-1.743180201140554,1.8572336664831115e-15
12748,30m,2026-03-05 03:52:07.9778+03,2026-02-03 02:00:00+03,2026-03-05 03:30:00+03,1428,2133.455,0.0482266437148656,1.3733178926455718e-15
12751,15m,2026-03-05 03:53:08.544314+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2131.535,-0.4283196295535615,1.3961541474584425e-15
12752,30m,2026-03-05 03:53:08.858139+03,2026-02-03 02:00:00+03,2026-03-05 03:30:00+03,1428,2131.535,0.07068219158775729,1.3733178926455718e-15
12756,30m,2026-03-05 03:54:08.751193+03,2026-02-03 02:00:00+03,2026-03-05 03:30:00+03,1428,2129.495,0.09591130531823393,1.3733178926455718e-15
12759,15m,2026-03-05 03:55:09.236275+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2129.005,-0.11160291839066194,1.4011404122707941e-15
12762,5m,2026-03-05 03:56:09.096857+03,2026-02-03 02:05:00+03,2026-03-05 03:50:00+03,8478,2129.135,1.7138673102647588,1.8572336664831115e-15
12766,5m,2026-03-05 03:57:09.286991+03,2026-02-03 02:05:00+03,2026-03-05 03:55:00+03,8479,2130.555,-0.4647541060688351,1.8570146272489467e-15
12771,15m,2026-03-05 03:58:10.176773+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2131.615,0.4212781956842223,1.3961541474584425e-15
12775,15m,2026-03-05 03:59:10.818759+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2131.615,0.4212781956842223,1.3961541474584425e-15
12776,30m,2026-03-05 03:59:11.057022+03,2026-02-03 02:00:00+03,2026-03-05 03:30:00+03,1428,2131.615,0.24265380867227793,1.3733178926455718e-15
12779,15m,2026-03-05 04:00:11.369761+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2130.495,0.5150101388499357,1.4011404122707941e-15
12783,15m,2026-03-05 04:01:12.858978+03,2026-02-03 02:00:00+03,2026-03-05 03:45:00+03,2850,2129.625,0.5932668379972243,1.4011404122707941e-15
12786,5m,2026-03-05 04:02:13.038671+03,2026-02-03 02:05:00+03,2026-03-05 04:00:00+03,8480,2128.575,0.3613855983801949,1.8567956396749788e-15
12789,1m,2026-03-05 04:03:13.57258+03,2026-02-03 02:05:00+03,2026-03-05 04:01:00+03,42305,2128.045,0,0
12791,15m,2026-03-05 04:03:14.29612+03,2026-02-03 02:00:00+03,2026-03-05 04:00:00+03,2851,2128.045,-0.9676199975711813,1.4006489564965847e-15
12793,1m,2026-03-05 04:04:13.880948+03,2026-02-03 02:05:00+03,2026-03-05 04:02:00+03,42306,2126.005,0,0
12798,5m,2026-03-05 04:05:15.444144+03,2026-02-03 02:05:00+03,2026-03-05 04:00:00+03,8480,2127.445,-0.37072719262539183,1.8567956396749788e-15
12799,15m,2026-03-05 04:05:16.00224+03,2026-02-03 02:00:00+03,2026-03-05 04:00:00+03,2851,2127.445,-0.46966161193664835,1.4006489564965847e-15
12801,1m,2026-03-05 04:07:04.37591+03,2026-02-03 02:05:00+03,2026-03-05 04:06:00+03,42310,2129.515,0,0
12808,30m,2026-03-05 04:08:05.938692+03,2026-02-03 02:00:00+03,2026-03-05 04:00:00+03,1429,2129.515,-0.8035291206107882,1.3723568584309843e-15
12810,5m,2026-03-05 04:09:06.001805+03,2026-02-03 02:05:00+03,2026-03-05 04:05:00+03,8481,2134.495,1.4405100530704606e-14,1.858252314486384e-15
12812,30m,2026-03-05 04:09:06.805632+03,2026-02-03 02:00:00+03,2026-03-05 04:00:00+03,1429,2134.495,-0.6772066268457546,1.3723568584309843e-15
